LEASE-REC-TYPE-REC,LEASE-REC-DIST,LEASE-REC-FIELD,LEASE-REC-OPR,LEASE-REC-LEASE,LEASE-REC-FILLER,LEASE-REC-OFFSHORE,L-NAME,LSE-CO,POGATH,PGGATH,OSPLIT,GSPLIT,OOGATH,OGGATH,OOPR,BO-STATUS,BG-STATUS,MOVE-BAL,PO-STATUS,PG-STATUS,SEC-REC,CERT,BATCH,L-LPB,COMMINGLE-CD,COMMINGLE,L-INFO,AD-BO-STATUS,AD-BG-STATUS,COMMINGLE-DATE,L-RMCD,L-RMDT,SEV-CD-13,SEV-CD-14,L-CAS-SI-LTR-DTE,L-RED-RTE-DTE,L-EXC-TST,L-RLTYCD,L-ONE-WELL-LEASE,L-PANHANDLE-GOR-EXC,L-PANHANDLE-GOR-AMT,FILLER5,L-MONTH-DATE,LM-SEV,LM-RETRO,LM-REC,LM-CHG,LM-ALLOW,LM-PROD,LM-FW,LM-OW,LM-PL,LM-PLC,LM-OTH,LM-OTHC,LM-STO,LM-GL,LM-GPROD,LM-GLIFT,LM-CSIL,LM-JOHN,LM-LTR-CODE,FILLER6,FILLER7,FILLER8
3,01,00002001,779245,12331,00,0,"DREYFUS, JACK J.",331000,,,0,0,,,779251,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,797110,15988,00,0,BRIDWELL LIMITED UNIT,283000,,,0,0,,,747012,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,815840,12807,00,0,HUBBERD,029000,DIATP,,0,0,,,307228,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,824080,16879,00,0,STORY RANCH,493000,,,0,0,,,285230,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,2,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,828207,13768,00,0,CANTU,013000,,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,847710,13797,00,0,"ALLEN, J.E. 'A'",187000,,,0,0,,,886207,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,848014,13565,00,0,LEE RANCH,507000,,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,871133,13993,00,0,NIXON-DILLARD,013000,,,0,0,,,893997,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,875172,14921,00,0,HARRIS OIL UNIT,507000,GULFM,,1,0,EASTC,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,2,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,886198,19485,00,0,MITCHELL,137000,,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,931327,19066,00,0,"COOK, ZELDA",331000,,,0,0,,,622734,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,202201,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,931327,19067,00,0,KOONSEN,331000,,,0,0,,,622734,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,931327,19068,00,0,ROUNTREE,331000,,,0,0,,,622734,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,935660,20081,00,0,COLE 'B' RANCH,465000,,,0,0,,,278842,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00002001,938095,12119,00,0,ATWOOD,507000,N,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,08593,00,0,BRACKEN RANCH,311000,GULFM,,0,0,,,228125,0,0,738,0,0,0,00,,0,1,9999,,0,0,199602,0,000000,0,0,000000,000000,4,0,N,,-15.4,0000,202109,0,0,1,0,1200,896,019,010,828,1,0,0,961,354960,13529,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,08641,00,0,MCCLAUGHERTY,311000,GULFM,,0,0,,,104953,0,0,162,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,34,001,000,0,0,0,0,97,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,11928,00,0,"MARSHALL, MORRIS",311000,GULFM,,0,0,,,120049,0,0,229,0,0,9,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,1,2,0,240,20,000,001,0,0,0,0,187,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,12162,00,0,HORTON RANCH,311000,GULFM,,0,0,,,120049,0,0,104,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,16,000,001,149,1,0,0,97,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,12235,00,0,"PURSCH, WOODY",311000,GULFM,,0,0,,,120049,0,0,317,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,67,000,001,0,0,0,0,247,15300,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,12344,00,0,BRAUNE,311000,GULFM,,0,0,,,120049,0,0,129,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,67,000,001,0,0,0,0,107,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,13970,00,0,"QUINTANILLA, LEO TRUSTEE",311000,GULFM,,0,0,,,120049,0,0,358,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,1,2,0,780,772,000,002,809,1,0,0,454,32640,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,14112,00,0,HORTON RANCH,311000,GULFM,,0,0,,,000000,0,0,143,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,270,85,000,002,0,0,0,0,307,32640,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,038889,16003,00,0,NICHOLS AWP,311000,GULFM,ENTPO,0,0,,,254236,0,0,328,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,870,161,000,002,358,1,0,0,356,48540,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,14821,00,0,STS,311000,SHELT,,0,0,,,073027,0,0,1335,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-3.6,0000,202109,0,0,1,0,9210,3712,000,014,3504,1,0,0,1635,849360,13205,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,16402,00,0,STS UNIT,311000,SHELT,,0,0,,,073027,0,0,216,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.4,0000,202109,0,0,1,0,150,292,000,001,190,1,0,0,204,16140,539,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,17337,00,0,SP5,311000,PLAML,FRIOL,1,0,SHELT,,000000,0,0,419,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,0,1,0,1590,1241,000,004,1276,1,0,0,349,226260,4126,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,18107,00,0,SP5 AW A,283000,PLAML,FRIOL,0,0,,,000000,0,0,-60363,61451,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-0.4,0000,202109,0,0,1,0,630,570,001,000,733,1,0,0,114,65280,3544,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,18199,00,0,STS AW A,311000,SHELT,,0,0,,,000000,0,0,188,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,,-5.8,0000,202109,0,0,1,0,330,276,001,000,368,1,0,0,135,65280,1862,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,073059,18328,00,0,STE,283000,SHELT,,0,0,,,000000,0,0,207,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-10.8,0000,202109,0,0,1,0,870,369,000,003,364,1,0,0,189,48960,5026,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,09423,00,0,"HORTON, R.P.",311000,GULFM,ENETR,0,0,,,916954,0,0,395,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.4,0000,202109,0,0,1,0,180,4,005,001,0,0,0,0,54,97920,59,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,09921,00,0,THETFORD,311000,SHELT,ENETR,0,0,,,916954,0,0,301,0,0,0,00,,0,1,9797,,0,0,199107,0,000000,0,0,000000,000000,2,0,N,,-46.7,0000,202109,0,0,1,0,150,3,001,002,0,0,0,0,164,48960,140,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,09922,00,0,WHEELER,311000,SHELT,ENETR,0,0,,,916954,0,0,150,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-26.5,0000,202109,0,0,1,0,60,1,002,000,0,0,0,0,28,27180,161,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,10316,00,0,MATOCHA,311000,SHELT,ENETR,0,0,,,916954,0,0,249,0,0,0,00,,0,1,5476,,0,0,198803,0,000000,0,0,000000,000000,0,0,N,Y,-4.2,0000,202109,0,0,1,0,90,1,003,000,0,0,0,0,143,30720,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,10458,00,0,TEAL -P-,311000,SHELT,ENETR,0,0,,,916954,0,0,500,0,0,9,00,,0,1,9797,,0,0,198604,0,000000,0,0,000000,000000,2,0,N,,-41.4,0000,202109,0,0,1,0,120,6,001,002,0,0,0,0,194,48960,15,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,14125,00,0,"WR ""K""",311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,151,0,0,0,00,,0,1,5751,,0,0,201406,0,000000,0,0,000000,000000,0,0,N,Y,-4.4,0000,202109,0,0,1,0,1230,23,002,000,0,0,0,0,44,32640,247,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,14126,00,0,"WR ""L"" UNIT",311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,89,0,0,0,00,,0,2,5011,,0,0,200902,0,000000,0,0,000000,000000,0,0,N,Y,-3.7,0000,202109,0,0,1,0,870,16,003,000,0,0,0,0,115,32640,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,14214,00,0,"SWR ""B""",311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,38,0,0,0,00,,0,1,5011,,0,0,199809,0,000000,0,0,000000,000000,0,0,N,,-14.1,0000,202109,0,0,1,0,600,0,003,000,2,1,0,0,2,40800,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,14216,00,0,"WR ""A""",311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,171,0,0,0,00,,0,1,5253,,0,0,200902,0,000000,0,0,000000,000000,0,0,N,Y,-3.3,0000,202109,0,0,1,0,5340,177,010,000,117,1,0,0,134,89760,727,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,223295,14343,00,0,SWR,311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,25,0,0,0,00,,0,1,5011,,0,0,200105,0,000000,0,0,000000,000000,0,0,N,,-11.0,0000,202109,0,0,1,0,150,11,001,000,15,1,0,0,12,16320,278,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,08288,00,0,BRACKEN ET AL,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,621,0,0,0,00,,0,1,9999,,0,0,200409,0,000000,0,0,000000,000000,2,0,N,,-8.0,0000,202109,0,0,1,0,4860,966,035,000,1043,1,0,0,609,399840,8929,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,08405,00,0,"MCCLAUGHERTY, L.S. -A-",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,104,0,0,0,00,,0,1,7903,,0,0,199209,0,000000,0,0,000000,000000,2,0,N,,-228.1,0000,202109,0,0,1,0,120,1,004,000,0,0,0,0,100,40800,104,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,09169,00,0,"BRACKEN ""G""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,4,0,0,0,00,,0,1,0533,,0,0,199802,0,000000,0,0,000000,000000,0,0,N,,-129.2,0000,202109,0,0,1,0,30,0,001,000,0,0,0,0,10,16320,25,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,12182,00,0,"BRACKEN ""I""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,63,0,0,9,00,,0,1,5162,,0,0,200803,0,000000,0,0,000000,000000,0,0,N,,-6.9,0000,202109,0,0,1,0,510,2,003,000,2,1,0,0,1,24480,92,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14138,00,0,WHITEHURST,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,280,0,0,0,00,,0,1,9999,,0,0,201201,0,000000,0,0,000000,000000,0,0,N,,-16.6,0000,202109,0,1,2,0,2820,770,009,003,643,1,0,0,361,253800,9553,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14217,00,0,"ZR UNIT ""D""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,57,0,0,9,00,,0,1,5034,,0,0,199809,0,000000,0,0,000000,000000,0,0,N,,-8.4,0000,202109,0,0,1,0,120,26,002,000,31,1,0,0,15,24480,419,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14237,00,0,"BRACKEN ""H""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,86,0,0,0,00,,0,1,5162,,0,0,200803,0,000000,0,0,000000,000000,0,0,N,Y,-1.2,0000,202109,0,0,1,0,90,10,002,000,3,1,0,0,131,16320,69,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14241,00,0,"ZR UNIT ""B""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,20,0,0,0,00,,0,1,5034,,0,0,199902,0,000000,0,0,000000,000000,0,0,N,,-10.1,0000,202109,0,0,1,0,60,9,001,000,8,1,0,0,5,16320,195,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14280,00,0,"ZR UNIT ""C""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,25,8,0,0,00,,0,1,5034,,0,0,199908,0,000000,0,0,000000,000000,0,0,N,Y,-1.9,0000,202109,0,1,2,0,150,117,001,000,128,1,0,0,66,8160,185,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14305,00,0,SBR,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,15,0,0,0,00,,0,1,9999,ENTITY FOR DENSITY,0,0,200908,0,000000,0,0,000000,000000,0,0,N,,-93.5,0000,202109,0,0,1,0,300,41,007,000,46,1,0,0,13,122400,4202,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14342,00,0,"BRACKEN ""D""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,0,0,0,0,00,,0,1,9999,,0,0,202104,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,30,0,001,000,0,0,0,0,3,8160,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14841,00,0,"SBR ""C""",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,7,0,0,0,00,,0,1,0515,,0,0,200709,0,000000,0,0,000000,000000,0,0,N,,-49.7,0000,202109,0,0,1,0,60,6,002,000,7,1,0,0,7,16320,345,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,14884,00,0,GENTRY,311000,TRAFT,SOUCC,1,1,BPPRN,ENTCO,781915,0,0,323,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-5.5,0000,202109,0,0,1,0,1950,1,000,002,0,0,0,0,331,16320,32,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,15027,00,0,"MCCLAUGHERTY, I. O.",311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,26,0,0,0,00,,0,1,5038,,0,0,200812,0,000000,0,0,000000,000000,0,0,N,,-80.0,0000,202109,0,0,1,0,300,0,001,000,0,0,0,0,56,16320,57,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,15042,00,0,GONZALES,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,141,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,600,134,002,000,172,1,0,0,141,24480,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,15117,00,0,QUINTANILLA,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,51,0,0,0,00,,0,1,5535,,0,0,201211,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,240,1,002,000,91,1,0,0,86,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,15184,00,0,HENRY,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,227,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,540,193,002,000,160,1,0,0,200,32640,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,246973,17056,00,0,ANTHONY FOREST PRODUCTS,311000,BPPRN,SOUCC,1,1,ENTCO,FLINH,781915,0,0,33,0,0,0,00,,0,1,5419,,0,0,201112,0,000000,0,0,000000,000000,0,0,N,,-35.8,0000,202109,0,0,1,0,120,6,002,000,6,1,0,0,3,163200,600,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,251761,12363,00,0,"HARBER, V.F.",311000,GULFM,ENETR,0,1,,,337080,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,1,2,0,0,0,000,000,0,0,0,0,91,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,269028,12190,00,0,"WHITMIRE, W.A.",311000,FIREB,ENETR,0,0,,,337080,0,0,257,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-16.2,0000,202109,0,1,2,0,270,155,000,001,194,1,0,0,155,16320,3896,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,269028,17733,00,0,GENTRY 'A',311000,FIREB,ENETR,0,0,,,337080,0,0,409,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-8.6,0000,202109,0,0,1,0,390,150,000,003,178,1,0,0,154,24480,1630,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,269028,18092,00,0,GENTRY RANCH,311000,FIREB,KMTEJ,0,0,,,337080,0,0,443,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-12.6,0000,202109,0,0,1,0,840,323,000,005,372,1,0,0,220,81600,5605,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,269028,18448,00,0,WOODWARD,311000,SHELT,,0,0,,,000000,0,0,150,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,90,3,001,000,0,0,0,0,128,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,09318,00,0,HORTON R P (TROY BALLARD),311000,GULFM,ENETR,0,1,,,159651,0,0,134,162,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.3,0000,202109,0,0,1,0,360,172,000,002,172,1,0,0,192,32640,224,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,09764,00,0,HORTON -M-,311000,GULFM,ENETR,0,1,,,159651,0,0,747,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-0.3,0000,202109,0,0,1,0,300,54,000,005,0,0,0,0,582,65280,59,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,10077,00,0,TUCKER,311000,GULFM,ENETR,0,1,,,159651,0,0,297,0,0,0,00,,0,1,5175,,0,0,200510,0,000000,0,0,000000,000000,0,0,N,Y,-4.8,0000,202109,0,0,1,0,600,23,000,002,0,0,0,0,150,16320,14,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,10408,00,0,HORTON -A-(AMAX),311000,GULFM,ENETR,0,1,,,159651,0,0,336,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,6,000,001,0,0,0,0,275,16320,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,10663,00,0,HORTON BALLARD,311000,GULFM,ENETR,0,1,,,159651,0,0,425,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-1.6,0000,202109,0,0,1,0,660,261,000,005,359,1,0,0,268,65280,650,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,10705,00,0,HORTON,311000,GULFM,ENETR,0,1,,,159651,0,0,366,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-0.4,0000,202109,0,0,1,0,360,276,000,001,346,1,0,0,199,8160,84,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,11699,00,0,QUINTANILLA-BALLARD,311000,GULFM,ENETR,0,1,,,159651,0,0,275,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-1.3,0000,202109,0,0,1,0,330,195,000,001,171,1,0,0,190,8160,254,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,11912,00,0,"WHEELER, LEE",311000,GULFM,ENETR,0,1,,,159651,0,0,329,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-5.6,0000,202109,0,0,1,0,390,170,000,004,181,1,0,0,362,32640,945,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,12066,00,0,ZAVISCH,311000,GULFM,ENETR,0,1,,,159651,0,0,662,17,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.0,0000,202109,0,0,1,0,870,134,000,007,0,0,0,0,995,57120,954,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,12225,00,0,"WHEELER, LEE -A-",311000,GULFM,ENETR,0,1,,,159651,0,0,282,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,,-6.0,0000,202109,0,0,1,0,150,77,000,001,0,0,0,0,453,8160,124,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,12309,00,0,MOBIL WHEELER,311000,GULFM,ENETR,0,1,,,159651,0,0,180,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-5.7,0000,202109,0,0,1,0,1980,140,000,005,0,0,0,0,309,40800,826,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,12394,00,0,"HORTON, R.P. -A-",311000,GULFM,ENETR,0,1,,,159651,0,0,212,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-3.9,0000,202109,0,0,1,0,240,104,000,003,161,1,0,0,109,24480,98,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,12881,00,0,PALOMA-HORTON,311000,GULFM,ENETR,0,1,,,159651,0,0,179,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.4,0000,202109,0,0,1,0,450,118,000,002,0,0,0,0,213,16320,768,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,13300,00,0,HORTON - JCB,311000,GULFM,ENETR,0,1,,,159651,0,0,229,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,6,000,001,0,0,0,0,168,8160,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,13933,00,0,"HORTON, R P NO. 18",311000,GULFM,ENETR,0,1,,,159651,0,0,240,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.6,0000,202109,0,0,1,0,90,6,000,001,0,0,0,0,179,8160,122,0,0,0,0,0000000000000,0000000000000,0000
3,01,00256500,337080,14070,00,0,"HORTON, R P NO. 22",311000,GULFM,ENETR,0,1,,,159651,0,0,384,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,-7.9,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,94,0,0,0,0,0,0,0000000000000,0000000000000,0000
